ID,GSM429956,GSM429961,GSM429980,GSM429981,
248074_at,290.7,302.4,136,195.8,
248075_at,105.5,93.6,58.9,64.7,
248076_at,4,1.2,3.9,1.4,
248077_at,4.6,4.8,3.4,10.9,
248078_at,9.4,1.4,1.7,7.5,
248079_at,55.6,39.8,43,46.8,
248052_at,1.5,5.4,5,6,
248053_at,9.9,12.1,10.3,9.1,
248054_at,17.7,21.5,15.3,20.6,
248055_at,16.6,10.2,15,12.8,
248024_at,17.7,15.8,11.4,13.8,
248025_at,353.2,349.5,305,337.7,
248026_at,189.7,210,161.1,175,
248027_at,92.6,91.4,91.8,91,
248028_at,494.1,543.5,245.8,318,
248029_at,39.8,41.3,30.2,34.4,
248030_at,46.5,47,40.3,41.6,
248031_at,40.7,41.8,29.3,40.3,
248032_at,54.8,60.8,63,57.6,
248033_s_at,0.3,0.7,0.2,0.4,
248034_at,197.1,213.3,132,142.5,
248035_at,26.1,27.3,26.4,24.4,
248036_at,126.8,118,152.6,131.8,
248037_at,61.1,61.2,93.2,83.4,
248038_at,3,4.5,3.7,0.9,
248039_at,8.6,6.1,9.1,11.9,
248040_at,12.1,10,26.5,19.4,
248041_at,210.2,209.1,215.3,209.1,
248042_at,144.6,122.3,67.1,65.2,
248043_s_at,2204.5,2200.7,2844.6,3235.9,
248044_at,48.3,54,35.6,55.5,
248045_at,1213.2,1171.3,1494.5,1518.5,
248046_at,100.7,110.9,67.2,75,
248047_at,5,1.7,1.4,0.3,
248048_at,44.9,41.8,1,6.6,
248049_at,58.7,55.4,70.7,77.8,
248050_at,97,102.8,43.4,47.8,
248051_at,10.2,1.4,10.6,6.3,
247993_at,53.2,69.5,56.9,40.7,
247994_at,132.2,149.8,122.2,108.4,
247995_at,12.8,18.8,9.4,8.9,
247996_at,330.4,339.1,340.9,336,
247997_at,68.1,64.1,58,48.5,
247998_at,10.7,9.1,5.7,4.5,
247999_at,322.4,324.9,374.1,363.5,
248000_at,67.5,71.3,94.4,107.8,
248001_at,105.8,111.2,76.6,83.6,
248002_at,37.5,31.8,31.4,28.8,
248003_at,45.3,43.2,31.9,22.5,
248004_at,12.7,12.5,6.8,15.8,
248005_at,77.3,77.4,71.7,72.7,
248006_at,38.3,34.7,39.6,55.1,
248007_at,127.3,136.4,118.6,128.1,
248008_at,24.3,25.3,37.5,32.4,
248009_at,229.2,223.8,212.2,196.9,
248010_at,250.1,240.8,229.8,239.9,
248011_at,8.1,12.8,7.2,1.7,
248012_at,5.7,8.6,4.3,0.8,
248013_at,0.4,0.3,0.6,0.6,
248014_at,79.7,78.7,54.2,51.6,
248015_at,3.8,1.3,5,1,
248016_at,29.3,29.9,29.9,45.7,
248017_at,14.6,18.5,8.9,13,
248018_at,0.6,0.8,2.1,4,
248019_at,1,0.5,2.1,1.9,
248020_at,3,0.4,0.6,7.4,
248021_at,151.3,155.3,146.7,112.4,
248022_at,2.9,4.6,5.3,6.4,
248023_at,41.4,50.4,29.8,25.5,
247989_at,540.8,556.8,570.9,549.9,
247990_at,187,204.1,247.6,222.6,
247991_at,1.8,3.1,2.1,0.9,
247992_at,23.1,23.7,9.5,16.1,
247961_at,0.2,0.3,0.9,0.4,
247962_at,45.9,53,40.1,38.3,
247963_at,94.9,95.8,63.4,54.8,
247964_at,236,248.9,189.1,214.4,
247965_at,246.4,250.6,41.2,46.7,
247966_at,33,30.3,24.8,26.4,
247967_at,2.6,3.4,0.6,0.3,
247968_at,1150.6,1126.7,1339,1551.6,
247969_at,0.3,3.3,1.4,0.6,
247970_at,8.8,11.6,8.3,7.8,
247971_at,44.9,40.1,28.9,29.8,
247972_at,97.5,94,93.8,91.6,
247973_at,0.3,3.2,3.8,7.3,
247974_at,12.1,14.7,21,10.9,
247975_at,1.2,1.6,2.4,3.4,
247976_at,4.6,0.3,6.2,4.5,
247977_at,74.7,86.1,39.5,34.8,
247978_at,1649.5,1686.4,1836.7,1934.4,
247979_at,63.7,66.7,48.5,55.5,
247980_at,61.3,59.4,35.2,44.2,
247981_at,1,0.2,1.3,1.3,
247982_at,243.1,241.4,259.1,283.6,
247983_at,287.4,286.2,212.1,183.2,
247984_s_at,61.1,60.3,34.4,46.3,
247985_at,93.9,85.4,72.7,66.7,
247986_at,7.2,10.5,14,15,
247987_at,115,119.4,80.8,78.1,
247988_at,87,99,88.8,81.6,
247954_at,71.6,60.9,45.4,42.4,
247955_at,174.6,164.1,186.7,174.2,
247956_at,11.5,10.7,15.4,14.7,
247957_at,14.1,9.4,12.6,15.8,
247958_at,23.1,26.3,14.1,13.5,
247959_at,15.8,19.2,15.4,18.1,
247960_at,299.7,298.8,315,338.2,
247930_at,50.5,59.6,107.3,92.4,
247931_at,295.4,370,178.5,145,
247932_at,5.1,7.1,7.5,10.3,
247933_at,47.8,57,48.9,52.1,
247934_at,48.8,51.5,55.6,50,
247935_at,277.9,292.5,317.5,342.7,
247936_at,262,284.8,139.2,131.7,
247937_at,142.9,121.5,80.8,109.9,
247938_at,19.4,20.3,12,14.3,
247939_at,28.2,28.4,22.7,28.3,
247940_at,14.6,15.8,73.2,60.5,
247941_at,3.5,2.5,2.1,0.5,
247942_at,97.7,95.4,96.6,85.7,
247943_at,103,88.3,67.2,78.4,
247944_at,38.1,40.6,30.6,22.5,
247945_at,45.1,37.8,51.2,48.3,
247946_at,91,88.3,72.4,84.4,
247947_at,46.7,38,17.4,20.2,
247948_at,34.1,29.8,29.1,26.7,
247949_at,58.7,63.8,461.4,387,
247950_at,44.7,54.6,56.4,44.4,
247951_at,4.7,5.1,5.4,11.1,
247952_at,30.7,26.1,20.3,25,
247953_at,4.1,0.3,0.2,6,
247926_at,81.7,88.4,122.2,99.9,
247927_at,2.2,0.4,0.7,0.6,
247928_at,17.4,13.7,13.3,6.9,
247929_at,318.5,323.5,315.8,325,
247898_at,48.5,48.1,44.7,36.6,
247899_at,292,286.3,207.5,207.9,
247900_at,544.8,545,691.2,631.3,
247901_at,52.8,53.3,56.7,59.6,
247902_at,240.6,249.6,284.9,283,
247903_at,31.2,25,17.5,26.9,
247904_at,19.2,27.2,24,17,
247905_at,3,0.2,1.6,0.6,
247906_at,7.6,7.6,7.8,7.2,
247907_at,93.9,93,114.5,85.5,
247908_at,67.7,73.6,57.6,47.9,
247909_at,52.4,61.2,72.5,59.7,
247910_at,66.9,64.8,71.4,48.5,
247911_at,7.7,0.8,1.8,0.7,
247912_at,9.6,5.3,22.7,19,
247913_at,30.4,25.2,43.4,42.5,
247914_at,11.1,11.9,5.4,3.7,
247915_at,7.3,7.8,9.5,12,
247916_at,92.2,81.7,64.2,65.5,
247917_at,11.6,9.6,10.7,15.8,
247918_at,86.1,78.8,42.1,36.1,
247919_at,11.7,11.7,2.6,1,
247920_at,0.5,0.5,7.3,7.2,
247921_at,160.2,147.5,132.8,129.2,
247922_at,10.4,12.4,32.8,24.9,
247923_at,200.5,216.9,297.7,256.1,
247924_at,69.6,79.2,110.3,91,
247925_at,935.4,970.6,459.8,605.5,
247866_at,3.2,5.7,2.8,3.8,
247867_at,18.2,19.5,42.9,34.9,
247868_at,18.9,16.3,7.5,13.6,
247869_at,1,4.1,5.7,3.9,
247870_at,99.2,94.7,128.7,119.9,
247871_at,42.2,40.5,8,0.9,
247872_at,3.6,3.5,3.7,3.1,
247873_at,1,4.8,3.2,4.5,
247874_at,175,161.1,236.8,182.2,
247875_at,9.4,8.1,3,11.9,
247876_at,0.8,0.1,0.7,2.3,
247877_at,21.2,26.4,24.1,20.5,
247878_at,61,69.4,27.4,29.7,
247879_at,12.5,5.6,7.7,12.1,
247880_at,88.1,85.8,36.4,28.5,
247881_at,69.5,68.4,54.9,56.7,
247882_at,108,110.7,96.3,140.4,
247883_at,1.3,1.7,1.8,2.2,
247884_at,219.9,229.5,165.9,168.2,
247885_at,17.5,27.8,9.8,12.7,
247886_at,183.3,186.1,190.7,208.7,
247887_at,20,20.8,19.4,7.6,
247888_at,13.5,5.9,7.5,8.7,
247889_at,262.7,239.8,207.1,182.1,
247890_at,137.1,162.7,107.3,96.3,
247891_at,90.3,88.6,74.8,75.7,
247892_at,33.1,34.9,18,24.1,
247893_at,26.7,22,22.3,20.7,
247894_at,39.6,44.9,29.9,38.4,
247895_at,23.5,27.2,3.2,10.6,
247896_at,103.7,87.2,134.6,112.9,
247897_at,0.3,0.4,0.7,0.9,
247863_at,68.6,68.6,143.1,121.7,
247864_s_at,202.6,180.4,1010.9,1077.6,
247865_at,151.1,205.6,166.1,161.9,
247835_at,17,20.3,33.7,33.3,
247836_at,100.2,84.9,118.8,104.3,
247837_at,9.6,10,1,1.6,
247838_at,159.9,178.4,248.6,194.9,
247839_at,472.1,531.2,732.1,697.2,
247840_at,324.5,330.1,428.5,388.3,
247841_at,111.6,124.4,126.7,130.7,
247842_at,157,156.2,151.3,134.6,
247843_at,0.6,0.9,0.9,1.8,
247844_at,6.1,6.2,1.9,1,
247845_at,147.6,160,154.8,177.4,
247846_at,80.3,79.8,75.4,76.9,
247847_at,424.6,380.3,316.5,346.1,
247848_at,28.5,24.1,45,53.5,
247849_at,75.4,77,81.7,89.6,
247850_at,32.1,30.4,54.5,41.3,
247851_at,830.1,847.9,425.5,479.4,
247852_at,638.9,554.5,745.6,653.3,
247853_at,279.9,270.5,162.9,183.6,
247854_at,114.7,96.1,92.9,96.4,
247855_at,30.8,27.4,26.4,35.4,
247856_at,60.2,63.1,47.9,35.4,
247857_at,5.1,6.8,7.5,4.9,
247858_at,139.2,129.3,126.4,108.1,
247859_at,62.4,74.3,84.4,91.4,
247860_at,142.9,136.9,131.6,159.9,
247861_at,21,16.6,14.2,10.3,
247862_at,722,792.3,705.7,667.4,
247803_at,14.6,18.2,4.9,8.8,
247804_at,4.2,3.1,8.1,7.3,
247805_at,5.9,2.4,0.6,1,
247806_at,162.2,165,205.1,211.1,
247807_at,0.5,2.5,5,1.2,
247808_at,47.1,43.4,33.4,36.2,
247809_at,6.3,8.7,6.6,12.3,
247810_at,992,1028.2,1231,1260.4,
247811_at,133.6,131.3,184.3,166.6,
247812_at,66,69.3,82.6,82.6,
247813_at,820.7,804.3,892.9,1332.2,
247814_at,16.9,16.9,8.7,7.7,
247815_at,934,1031.7,863.1,1041.5,
247816_at,302.9,316.2,156.9,161.6,
247817_at,258.7,256.4,428,382.5,
247818_at,38.7,39.6,39.4,34.4,
247819_at,30.6,30.2,103.6,121.8,
247820_at,85.6,71.8,105.8,88.3,
247821_at,207.6,223.8,210.9,213.7,
247822_at,67.9,71.8,66.1,52.3,
247823_at,63.8,63.1,61.2,64.2,
247824_at,2.2,3.4,0.7,5.1,
247825_at,63.7,73,86.6,91.6,
247826_at,83.5,78,68.6,75.4,
247827_at,12.7,16.3,12.3,2.2,
247828_at,31.3,33.5,28.4,28.9,
247829_at,34.3,33,19.2,31.6,
247830_at,38.6,33.4,27.4,36.7,
247831_at,7.5,8.2,4.1,7.1,
247832_at,15.8,20.3,8.8,14.2,
247833_at,34.4,36.9,33.9,33.3,
247834_at,243.7,234.9,252.2,255.5,
247800_at,21,23.7,26.6,32.9,
247801_at,97.8,86.9,63.3,72.3,
247802_at,14.5,10.8,5.5,11.2,
247771_at,233.1,222.2,216.4,239.2,
247772_at,7.9,8.1,10.4,8.7,
247773_at,5.2,5.8,6.4,3.6,
247774_at,7.3,8.6,9.6,5.8,
247775_at,19.2,19.6,25.8,26.2,
247776_at,62.8,59.4,70.9,65.1,
247777_at,265.1,295.1,225.3,279.3,
247778_at,15.5,16.6,1.2,4.3,
247779_at,40.4,36.6,29.4,33.5,
247780_at,150.3,150.7,130.1,123.6,
247781_at,13,9.3,2.7,4,
247782_at,3.3,3,4.9,5.6,
247783_at,140.9,140,156,150.9,
247784_at,6.8,1.9,1.7,5,
247785_at,3.3,0.3,0.2,1.6,
247786_at,82.2,81.4,59.9,63,
247787_at,112.5,131.5,112.3,93.8,
247788_at,53.8,50.3,54.5,68.2,
247789_at,0.5,5.3,9.8,8.6,
247790_at,78.3,78.7,71.3,46.2,
247791_at,867.7,863.3,852.8,896.2,
247792_at,52.5,54,84.7,103.4,
247793_at,52.5,49.7,40.1,57.2,
247794_at,18.8,19.2,27.6,31.4,
247795_at,29.8,25.5,40.2,53.4,
247796_at,3.2,0.2,2.6,4.8,
247797_at,1.2,0.6,1.4,0.4,
247798_at,1.3,0.6,1.1,5.7,
247799_at,0.4,1.2,1.5,1.4,
247765_at,13.3,9.4,18.1,6.7,
247766_at,225.1,220.2,208.1,171.6,
247767_at,4,3.8,5.5,8.9,
247768_at,76,86.5,61.9,66.4,
247769_at,1.8,0.6,2.9,0.9,
247770_at,191.7,174.1,126.3,99.4,
247740_at,20.8,19.1,16.3,19.4,
247741_at,132.1,126.4,86.9,89.4,
247742_at,22.3,23.7,21.7,13.8,
247743_at,66.5,75.4,36.3,60.9,
247744_at,15.2,15.8,7.7,11.7,
247745_at,244.5,229.6,230.6,207.6,
247746_at,80.7,88.5,85.7,53.6,
247747_at,21.8,22.8,13.6,19.2,
247748_at,116.8,119.3,109.2,98.3,
247749_at,0.8,1,1.8,0.4,
247750_at,251.3,261.7,182.7,261.3,
247751_at,12.4,7.1,7,11.4,
247752_at,5.6,5.6,6.3,9.5,
247753_at,0.7,3.3,1,0.8,
247754_at,3.1,5,7.4,9.1,
247755_at,270.1,255.2,293.3,271.4,
247756_at,8.4,5,0.9,8,
247757_at,1.3,5.4,4,4.7,
247758_at,3.5,0.7,3.7,7.9,
247759_at,1.4,4.5,4.2,4.8,
247760_at,15.5,13.4,12.1,15.1,
247761_at,277.5,266.3,333.8,324.2,
247762_at,23.6,23.3,19.1,22,
247763_at,86.6,89.1,107.9,113.4,
247764_at,5,6.1,5.3,1.4,
247737_at,1.4,5.2,2.9,1.3,
247738_at,80.1,89.9,72.6,68.5,
247739_at,32.6,28.5,30.6,29.5,
247709_at,244.8,241.1,169,188.2,
247710_at,4.4,5.9,3.1,6,
247711_at,1.8,2.9,3,2.6,
247712_at,157.3,160.4,154.3,167.5,
247713_at,26.1,23.9,11.9,15.6,
247714_at,11.8,9.3,19.5,16.6,
247715_at,17,10.2,7.5,6.7,
247716_at,56.4,69.4,30.4,43.5,
247717_at,118.2,125.4,66.3,60.6,
247718_at,3.8,2,4.7,5.4,
247719_at,1.4,0.6,2,0.6,
247720_at,214.8,191.3,170.5,147.7,
247721_at,252.6,258.9,288.3,298,
247722_at,134.7,138.6,125.3,125.2,
247723_at,12.1,10.9,27.1,23.9,
247724_at,47.5,42.7,37.7,45.3,
247725_at,50.8,55.8,45.3,45.6,
247726_at,38.5,50.6,44.3,45.9,
247727_at,21.9,18.5,67.7,80.5,
247728_at,0.5,0.5,1.3,0.6,
247729_at,4.9,6.9,9.8,9.3,
247730_at,0.2,0.8,0.6,0.8,
247731_at,7,7.6,18.6,12.7,
247732_at,10,9,12,8.4,
247733_at,72.6,67.3,74.4,72.1,
247734_at,39.3,37.5,18,27,
247735_at,114.2,136.5,116,94.3,
247736_at,6.2,4.2,4.9,3.3,
247702_at,163.3,191,209.2,165.3,
247703_at,72.1,67.3,69.5,62.8,
247704_at,21.7,26,31.8,36.9,
247705_at,47.7,50.5,56.3,55.9,
247706_at,128.5,114.6,150.5,134.8,
247707_at,80.9,80.4,51,35.9,
247708_at,80.7,75.3,157.9,198,
247677_at,297,291.6,427.3,449.1,
247678_at,182.3,170.8,55.2,44.8,
247679_at,449.5,416.6,683.3,432.4,
247680_s_at,6.4,2.4,6.3,1.5,
247681_at,0.7,0.9,4.3,3.5,
247682_at,10.1,10.1,5.7,8.1,
247683_at,7.7,8.1,7.1,15.6,
247684_at,0.3,1.2,0.6,3.6,
247685_at,17.2,25.7,12,16,
247686_at,4.7,7.4,16.3,21.6,
247687_at,32.8,34.5,33.2,37.5,
247688_at,2.8,0.2,0.5,6.7,
247689_at,96.9,106.8,88.6,87.3,
247690_at,37.7,35.5,32.2,47.7,
247691_at,149.4,145,15.8,13.7,
247692_s_at,1680.7,1693.1,1537.1,1560.8,
247693_at,82.2,83.3,111.7,101.3,
247694_at,118.6,126.1,87.8,103,
247695_at,70,81.7,59.4,66.3,
247696_at,90.2,90.4,45.8,37.3,
247697_at,5.5,4.3,6.6,5.8,
247698_at,60.7,64.5,59.1,59.3,
247699_at,70.5,71.6,71.7,71.8,
247700_at,0.5,0.8,1.2,1,
247701_at,9.1,16.4,15.2,13,
247674_at,29.1,28.3,4,0.4,
247675_at,24.1,23.1,11.4,13.3,
247676_at,20.4,24.5,17.3,14.5,
247646_at,3,0.7,0.8,0.7,
247647_at,6,5.4,7,4.6,
247648_at,20.6,19.5,16.5,21.3,
247649_at,12.6,16.1,19.5,15.3,
247650_at,85.9,83.2,91.7,104.6,
247651_at,1000.4,1003.6,933.2,1257.8,
247652_at,796.3,793.7,660.4,638.5,
247653_at,181.5,184.9,172.6,166.6,
247654_at,1048.7,1069.5,1085,1186.8,
247655_at,158.3,153.6,226.1,246.9,
247656_at,547.4,528.7,446.5,380.1,
247657_at,11.5,12,11.3,6.4,
247658_at,1047.8,1051.9,1479.9,1432.3,
247659_at,16.2,19.5,31.1,17,
247660_at,0.6,0.3,5,0.9,
247661_at,2.4,0.5,1.4,0.5,
247662_at,5.4,3.6,2.9,0.4,
247663_at,0.2,0.6,0.2,0.3,
247664_at,75.9,65.7,61.4,52.9,
247665_at,1.5,0.5,5.6,0.7,
247666_at,1.7,4,6.1,7.3,
247667_at,24.6,19.7,21.9,25.4,
247668_at,28.5,23,25.2,28.1,
247669_at,103.5,106,103.3,93.8,
247670_at,26,22,22.8,32.1,
247671_at,43.7,47.8,45.9,33.5,
247672_at,2.7,6.5,0.5,1.5,
247673_at,33.4,32.1,32.7,34.5,
247614_at,4.8,1,0.6,1.9,
247615_at,7.9,12.8,23.4,20.4,
247616_at,8.9,8.2,10.2,10.6,
247617_at,42.7,44.4,45.7,41.6,
247618_at,2.6,10,10.1,7.5,
247619_at,1.3,2.4,0.8,1.8,
247620_at,2.1,4.4,10.8,2.1,
247621_at,9.1,5.4,8.9,17.6,
247622_at,1.3,7.9,16.5,11.7,
247623_at,3.8,3.3,6.4,0.6,
247624_at,290.9,276.6,269.3,302.8,
247625_at,34,29.6,32.1,37.7,
247626_at,76.4,63.7,96.7,104.6,
247627_at,1268.8,1207.8,1334.2,1688,
247628_at,23,17.3,16.2,10.7,
247629_at,39.8,44.8,40.5,52.9,
247630_at,182.9,183.8,220.8,242,
247631_at,5.4,3.9,5.9,5.3,
247632_at,137.3,112.4,122.1,145,
247633_at,5.3,5.7,4.5,0.4,
247634_at,17.7,13.4,0.5,1.8,
247635_at,73.4,79.4,72.6,92.3,
247636_at,111.9,120.7,121.6,111.1,
247637_at,772.9,717,814.2,819.7,
247638_at,40.5,41.7,22.7,33.3,
247639_s_at,1.4,0.2,0.9,3.2,
247640_at,9,1.2,5,8.4,
247641_at,127.8,122.1,252.7,190.5,
247642_at,54,44.7,49.1,47.5,
247643_at,55.7,53.9,41,40.6,
247644_s_at,4493.5,4443.8,5167.4,6402.9,
247645_at,63.3,66.3,5.4,1,
247610_at,35.5,37.1,97.7,122.4,
247611_at,114.2,117.6,118.3,113.5,
247612_at,21.7,19.6,26.5,24.3,
247613_at,6.7,6,4.3,1.9,
247582_at,21.8,20.1,10.1,19.7,
247583_at,130.7,129.1,182.9,191.1,
247584_at,1006.7,833.8,908.3,1005.2,
247585_at,99.3,85,78.1,81.9,
247586_at,114.7,108.9,8,5.7,
247587_at,220.8,221.7,209.3,211.3,
247588_at,506.7,504.7,610.3,599.1,
247589_at,138.8,128.6,119.2,93.4,
247590_at,13.2,11.2,8.7,12.6,
247591_at,0.7,1.4,1.4,1,
247592_at,22.5,17.5,14.7,7.8,
247593_at,495.5,444.3,541.4,587.3,
247594_at,73.7,67.6,69.4,81.4,
247595_at,51.8,42.1,41.4,27.8,
247596_at,46.7,29.6,54.4,47.9,
247597_at,62.9,57.6,48,58.8,
247598_at,38.2,39.8,37.4,35.5,
247599_at,27.9,30.5,27.4,21.3,
247600_at,51.5,53.5,60.9,71.7,
247601_at,77.3,94,62.1,53.7,
247602_at,0.7,2.9,8.6,9.1,
247603_at,39.2,41.2,51.2,34,
247604_at,101.6,108.5,48.6,43.7,
247605_at,24.8,21.9,18.5,23.8,
247606_at,92.8,91.4,80.6,85.3,
247607_at,165.7,166.4,165.6,147.4,
247608_at,194.4,195.2,171.4,153.9,
247609_at,64.2,74.5,53.1,40.7,
247551_at,81.2,79.9,75.5,81.2,
247552_at,916.6,909.2,553.4,512.5,
247553_at,2,3.5,1.2,1.3,
247554_at,36,35.1,100.4,129.3,
247555_at,276,310.5,401.8,409.2,
247556_at,27.3,27.7,21.4,14.7,
247557_at,0.1,0.1,0.6,3,
247558_at,66.3,73.2,86,71.4,
247559_at,5.6,1.5,1.2,3.9,
247560_at,3,6.5,6,10.7,
247561_at,2.1,1,5,4.8,
247562_at,6.6,2.1,0.4,4.7,
247563_at,310.4,312.4,219.9,248.1,
247564_at,89.3,78,105.2,102.7,
247565_at,94.6,83.2,88.6,102.2,
247566_at,1266.5,1220.6,1493.4,1400.8,
247567_at,22.6,27.8,21.3,23.7,
247568_at,7.2,6.8,3.8,4.2,
247569_at,245.4,272.5,301.4,360,
247570_at,12.3,22.3,14.2,22.1,
247571_at,246.9,273.8,405.8,343.2,
247572_at,131.1,119.8,118.4,111.9,
247573_at,38,36.6,1267.5,1520.7,
247574_at,209.7,228,258.4,190.7,
247575_at,104.1,97.6,114.1,105.1,
247576_at,1.2,2.3,3.3,0.2,
247577_at,31.4,29.3,13.6,17.6,
247578_at,27.2,26.1,25.6,18.6,
247579_at,1.9,5.4,2.7,6.4,
247580_at,77.2,79.8,67.8,82.5,
247581_at,16.1,10,4.8,12.2,
247547_at,24.4,27.2,27.1,31,
247548_at,8.4,7,5.8,2.5,
247549_at,167,181.8,85.1,76.6,
247550_at,17.3,20.7,21.8,19.8,
247519_at,16.5,12.9,7.5,9.5,
247520_at,73.5,78.9,103.9,87.8,
247521_at,62,59.9,60.3,66.3,
247522_at,45.4,59.2,27.5,19.5,
247523_at,1771.9,1820.2,1314.8,1733.1,
247524_at,29.8,40.4,16.7,25.5,
247525_at,108.1,106.7,91.2,112.5,
247526_at,2,5.5,3.5,3.4,
247527_at,38.8,42.4,30.8,32.4,
247528_at,12.2,11.8,14.5,14.1,
247529_at,29.6,34.1,60.2,70.4,
247530_at,16.5,16,15.1,8.5,
247531_at,9.1,11.1,0.4,0.5,
247532_at,26.6,28.6,56.3,40.2,
247533_at,19.3,12.3,25.4,34.8,
247534_at,86.2,90.1,79.8,77.2,
247535_at,5.6,0.6,8.2,3,
247536_at,18.2,19.6,0.7,6.7,
247537_s_at,8,6.9,6.9,10.5,
247538_at,7.1,4.3,8.1,10.5,
247539_at,0.2,0.3,0.7,0.7,
247540_at,212.1,217.2,132.8,127.4,
247541_at,129.2,136.5,45.7,82.3,
247542_at,175.1,198.7,188,137.6,
247543_at,23.2,26.3,51.9,53.3,
247544_at,304.7,300.1,197.3,208.1,
247545_at,166.4,173.8,228.1,236,
247546_at,0.4,4,4.7,0.5,
247512_at,0.1,0.2,0.3,0.3,
247513_at,196.9,209.7,152.1,126.9,
247514_at,43.4,37.1,28.6,33.4,
247515_at,0.7,7.2,0.3,2.6,
247516_at,1.9,4.3,1.2,2,
247517_at,304.1,343.2,460,499.2,
247518_at,7.2,7.2,5.2,8,
247488_at,174.4,179.2,438.3,440.2,
247489_at,51,51.4,40.1,43.3,
247490_at,4.9,5.6,11.8,6.7,
247491_at,52.1,56.7,60,63.8,
247492_at,9.3,9.8,44.2,66.7,
247493_at,55,57,117.9,115.7,
247494_at,865,888.1,1008.4,1036.9,
247495_at,55.4,68.8,101.6,83,
247496_at,129,131.3,118,137.1,
247497_at,86.9,98.1,100.6,120.2,
247498_at,39.4,37.3,30.5,26.1,
247499_at,9.2,17.6,9.2,11.7,
247500_at,18.6,17.1,30,25,
247501_at,10.8,10.5,10.3,13.5,
247502_at,2.2,3.7,5.4,6.1,
247503_at,13.7,16.6,13.7,9.9,
247504_at,20,23.7,36.8,25.5,
247505_at,224.4,239.9,226.7,248.2,
247506_at,202,195.3,173.8,173.3,
247507_at,23.9,24,26,34.3,
247508_at,123.1,101.5,90.7,119,
247509_at,41.1,41.3,52.8,54.1,
247510_at,24.5,23.9,28.7,27.5,
247511_at,5.7,5.5,2.9,5.3,
247484_at,0,0.1,0.1,0.1,
247485_at,0.4,0.1,0.5,1,
247486_at,71.8,84.5,35.2,32.6,
247487_at,33.1,40.3,119.4,105.2,
247456_at,10.6,12,11.4,1.7,
247457_at,13.9,15.6,8.9,17,
247458_at,3.9,6.6,14.4,17,
247459_at,165.2,148,151.3,175.2,
247460_at,122.3,125.5,190.5,149,
247461_at,27.9,21.9,15.8,6.8,
247462_at,6.3,5.3,3.3,4.9,
247463_at,107.2,105.2,35.9,36.8,
247464_at,68.7,71.8,92.2,98,
247465_at,368.1,382.9,405.6,422.9,
247466_at,37.5,36.8,23.2,41.6,
247467_at,41.4,52.2,26.9,22.3,
247468_at,202.3,214.1,162.7,150.6,
247469_at,2.2,4.1,5.1,3,
247470_at,86.6,70.9,38.7,26.6,
247471_at,29.5,31.2,18.7,26.6,
247472_at,0.4,3.4,0.3,1.2,
247473_at,13.5,11.9,14.4,14,
247474_at,32.3,32.3,12.5,4.8,
247475_at,4.1,5.5,2.7,5.4,
247476_at,6,1.7,0.9,0.8,
247477_at,132.8,148,12.4,6.6,
247478_at,140.1,121.2,110.5,129.7,
247479_at,8.9,7.3,10,14.3,
247480_at,465.8,487.2,631.1,575.4,
247481_at,1.9,0.4,2.4,2.3,
247482_at,41.9,42.1,34.1,46.7,
247483_at,8.6,10.3,4.2,0.9,
247449_at,97,99.6,114,92.2,
247450_at,758.5,815.8,572.4,487.8,
247451_at,5.5,4.7,2.5,2.5,
247452_at,59.6,68.6,60.7,55,
247453_at,121.7,136.8,107.3,109,
247454_at,122.6,162.1,166.5,185.3,
247455_at,27.4,27,24,37.5,
247425_at,58.7,62.1,34.1,35.1,
247426_at,54.4,47.3,103,103.6,
247427_at,79.8,84.6,65.8,52.9,
247428_at,87.2,90.8,106.6,91.2,
247429_at,48.1,44.9,51.5,53.2,
247430_at,156.3,154.3,100.5,109.4,
247431_at,66.1,56.2,39.2,43.5,
247432_at,43,39.7,35.1,31.1,
247433_at,209.9,219.4,200.1,228.9,
247434_at,200.1,179.8,227.2,213.9,
247435_at,468,429,143.7,149.2,
247436_at,155.7,179.1,243.8,162.1,
247437_at,7.7,9.1,0.8,1.2,
247438_at,88.6,83.8,74.6,80.1,
247439_at,314.7,301.6,164.6,176.3,
247440_at,185.1,189.7,305.5,278.8,
247441_at,44.4,46.9,38.3,43,
247442_s_at,1343.6,1209.3,1210.8,1101.7,
247443_at,179.2,168.4,198.1,232.3,
247444_at,45.3,49.6,50.9,46,
247445_at,77.4,88.9,120.6,108.8,
247446_at,120.7,110.4,137,133.1,
247447_at,33.4,26.9,10.1,8.9,
247448_at,12,10.6,8.2,11.9,
247421_at,4.8,5,5.6,5.8,
247422_at,269.1,269.1,228.8,222.1,
247423_at,2.2,6.4,7.3,2.5,
247424_at,0.5,5.1,3.5,4.1,
247394_at,28.7,17.3,22.6,22.6,
247395_at,57,54.2,77.3,71.9,
247396_at,109.2,119,97.6,111.5,
247397_at,24.9,22.1,10,10.7,
247398_at,57.9,70.8,74.8,52.4,
247399_at,21.5,14.9,14.5,17.4,
247400_at,88.9,90.1,67.2,59.8,
247401_at,349.4,356.7,283.7,285.5,
247402_at,1.2,0.4,0.1,0.3,
247403_at,212.2,200.9,314.5,312.9,
247404_at,347.3,304.7,221,214.7,
247405_at,90,99.3,74.1,76.4,
247406_at,22.4,21.2,19.3,20.2,
